afe_output_relative_time_ui,afe_output_pulse_v_per_pam_unit
-1003.75,2.3570765332270423e-06
-1003.625,2.3488670787508658e-06
-1003.5,2.340728892533236e-06
-1003.375,2.3326609849574484e-06
-1003.25,2.3246623849559236e-06
-1003.1250000000001,2.31673213957885e-06
-1002.9999999999999,2.308869313574367e-06
-1002.8749999999999,2.3010729889802362e-06
-1002.7499999999999,2.293342264726776e-06
-1002.625,2.2856762562502913e-06
-1002.5,2.278074095117446e-06
-1002.375,2.27053492865884e-06
-1002.25,2.2630579196135326e-06
-1002.125,2.2556422457819722e-06
-1002.0,2.2482870996889296e-06
-1001.8750000000001,2.2409916882550007e-06
-1001.7500000000001,2.2337552324770705e-06
-1001.6249999999999,2.2265769671167935e-06
-1001.4999999999999,2.219456140397421e-06
-1001.3749999999999,2.2123920137087213e-06
-1001.25,2.20538386131929e-06
-1001.125,2.1984309700964808e-06
-1001.0,2.191532639233564e-06
-1000.875,2.184688179983514e-06
-1000.75,2.1778969153997795e-06
-1000.625,2.17115818008435e-06
-1000.5000000000001,2.1644713199412095e-06
-1000.3750000000001,2.157835691936726e-06
-1000.2499999999999,2.151250663865299e-06
-1000.1249999999999,2.1447156141222413e-06
-1000.0,2.1382299314806628e-06
-999.875,2.131793014875752e-06
-999.75,2.1254042731927544e-06
-999.625,2.119063125060748e-06
-999.5,2.11276899865213e-06
-999.375,2.1065213314862236e-06
-999.25,2.100319570238121e-06
-999.1250000000001,2.09416317055188e-06
-999.0000000000001,2.0880515968586705e-06
-998.8749999999999,2.0819843221989374e-06
-998.7499999999999,2.075960828049289e-06
-998.625,2.0699806041530043e-06
-998.5,2.064043148354669e-06
-998.375,2.058147966439361e-06
-998.25,2.0522945719750265e-06
-998.125,2.0464824861584947e-06
-998.0,2.0407112376655246e-06
-997.875,2.034980362504153e-06
-997.7500000000001,2.029289403871742e-06
-997.6250000000001,2.0236379120150203e-06
-997.4999999999999,2.0180254440937e-06
-997.3749999999999,2.012451564046788e-06
-997.25,2.006915842462585e-06
-997.125,2.0014178564509912e-06
-997.0,1.995957189519548e-06
-996.875,1.9905334314515055e-06
-996.75,1.985146178187013e-06
-996.625,1.9797950317069773e-06
-996.5,1.974479599919579e-06
-996.3750000000001,1.9691994965496668e-06
-996.2500000000001,1.963954341029699e-06
-996.1249999999999,1.9587437583941305e-06
-995.9999999999999,1.9535673791757434e-06
-995.875,1.9484248393039894e-06
-995.75,1.9433157800058138e-06
-995.625,1.9382398477090082e-06
-995.5,1.9331966939469635e-06
-995.375,1.928185975265826e-06
-995.25,1.9232073531340734e-06
-995.125,1.9182604938535077e-06
-995.0000000000001,1.913345068472216e-06
-994.8750000000001,1.9084607526997915e-06
-994.7499999999999,1.9036072268242279e-06
-994.6249999999999,1.8987841756304591e-06
-994.5,1.8939912883203616e-06
-994.375,1.8892282584351704e-06
-994.25,1.8844947837789143e-06
-994.125,1.8797905663440024e-06
-994.0,1.875115312237701e-06
-993.875,1.8704687316106238e-06
-993.75,1.865850538586801e-06
-993.6250000000001,1.8612604511948545e-06
-993.5000000000001,1.8566981913009936e-06
-993.3749999999999,1.8521634845428824e-06
-993.2499999999999,1.8476560602653915e-06
-993.125,1.8431756514572706e-06
-993.0,1.8387219946885518e-06
-992.875,1.834294830051531e-06
-992.75,1.8298939010997166e-06
-992.625,1.8255189547903475e-06
-992.5,1.8211697414277822e-06
-992.3750000000001,1.8168460146069677e-06
-992.2500000000001,1.812547531158739e-06
-992.1250000000001,1.8082740510968998e-06
-991.9999999999999,1.8040253375661635e-06
-991.8749999999999,1.799801156788234e-06
-991.75,1.795601278013951e-06
-991.625,1.7914254734719243e-06
-991.5,1.7872735183207194e-06
-991.375,1.7831451906012068e-06
-991.25,1.7790402711902539e-06
-991.125,1.7749585437535697e-06
-991.0000000000001,1.7708997947021202e-06
-990.8750000000001,1.766863813147974e-06
-990.7499999999999,1.7628503908608228e-06
-990.6249999999999,1.7588593222258203e-06
-990.5,1.7548904042022328e-06
-990.375,1.7509434362821315e-06
-990.25,1.7470182204510764e-06
-990.125,1.7431145611487592e-06
-990.0,1.7392322652301683e-06
-989.875,1.7353711419284114e-06
-989.75,1.7315310028173983e-06
-989.6250000000001,1.7277116617756904e-06
-989.5000000000001,1.7239129349505662e-06
-989.3749999999999,1.7201346407236094e-06
-989.2499999999999,1.7163765996756527e-06
-989.125,1.712638634553587e-06
-989.0,1.7089205702371666e-06
-988.875,1.7052222337064516e-06
-988.75,1.701543454009908e-06
-988.625,1.6978840622332552e-06
-988.5,1.694243891468738e-06
-988.375,1.690622776784811e-06
-988.2500000000001,1.6870205551969238e-06
-988.1249999999999,1.6834370656379282e-06
-987.9999999999999,1.679872148929994e-06
-987.8749999999999,1.6763256477562294e-06
-987.75,1.672797406633073e-06
-987.625,1.6692872718834464e-06
-987.5,1.6657950916102018e-06
-987.375,1.6623207156699652e-06
-987.25,1.6588639956472035e-06
-987.125,1.6554247848296768e-06
-987.0,1.652002938183034e-06
-986.8750000000001,1.64859831232694e-06
-986.7499999999999,1.6452107655109406e-06
-986.6249999999999,1.6418401575912637e-06
-986.4999999999999,1.6384863500073187e-06
-986.375,1.6351492057595142e-06
-986.25,1.6318285893865143e-06
-986.125,1.6285243669438925e-06
-986.0,1.6252364059821332e-06
-985.875,1.6219645755257563e-06
-985.75,1.618708746052771e-06
-985.625,1.615468789473695e-06
-985.5000000000001,1.6122445791119452e-06
-985.3749999999999,1.6090359896836077e-06
-985.2499999999999,1.6058428972784987e-06
-985.1249999999999,1.602665179340527e-06
-985.0,1.5995027146493249e-06
-984.875,1.5963553833017569e-06
-984.75,1.5932230666936773e-06
-984.625,1.5901056475018207e-06
-984.5,1.5870030096667666e-06
-984.375,1.5839150383759896e-06
-984.2500000000001,1.5808416200458763e-06
-984.1250000000001,1.5777826423056e-06
-983.9999999999999,1.5747379939809239e-06
-983.8749999999999,1.571707565077396e-06
-983.7499999999999,1.5686912467648273e-06
-983.625,1.5656889313621007e-06
-983.5,1.5627005123211375e-06
-983.375,1.559725884211478e-06
-983.25,1.5567649427066791e-06
-983.125,1.5538175845688554e-06
-983.0,1.5508837076340142e-06
-982.8750000000001,1.5479632107985005e-06
-982.7500000000001,1.5450559940045186e-06
-982.6249999999999,1.5421619582264957e-06
-982.4999999999999,1.5392810054574895e-06
-982.3749999999999,1.5364130386963376e-06
-982.25,1.5335579619338651e-06
-982.125,1.5307156801406557e-06
-982.0,1.5278860992542925e-06
-981.875,1.5250691261664952e-06
-981.75,1.5222646687114134e-06
-981.625,1.5194726356529669e-06
-981.5000000000001,1.516692936673217e-06
-981.3750000000001,1.5139254823600755e-06
-981.2499999999999,1.5111701841964791e-06
-981.1249999999999,1.5084269545485317e-06
-981.0,1.5056957066545357e-06
-980.875,1.5029763546141902e-06
-980.75,1.5002688133775958e-06
-980.625,1.4975729987347856e-06
-980.5,1.494888827305245e-06
-980.375,1.4922162165267857e-06
-980.25,1.4895550846457896e-06
-980.1250000000001,1.4869053507068035e-06
-980.0000000000001,1.4842669345427288e-06
-979.8749999999999,1.4816397567653158e-06
-979.7499999999999,1.4790237387555683e-06
-979.625,1.476418802654584e-06
-979.5,1.4738248713538202e-06
-979.375,1.4712418684864057e-06
-979.25,1.4686697184172333e-06
-979.125,1.466108346234424e-06
-979.0,1.4635576777404819e-06
-978.875,1.4610176394437913e-06
-978.7500000000001,1.4584881585498228e-06
-978.6250000000001,1.4559691629529371e-06
-978.4999999999999,1.4534605812278468e-06
-978.3749999999999,1.450962342622184e-06
-978.25,1.4484743770478316e-06
-978.125,1.445996615073578e-06
-978.0,1.4435289879168092e-06
-977.875,1.4410714274356505e-06
-977.75,1.438623866121375e-06
-977.625,1.436186237090798e-06
-977.5,1.433758474079266e-06
-977.3750000000001,1.4313405114332782e-06
-977.2500000000001,1.428932284103709e-06
-977.1249999999999,1.4265337276385625e-06
-976.9999999999999,1.4241447781758816e-06
-976.875,1.421765372436959e-06
-976.75,1.4193954477190946e-06
-976.625,1.4170349418897714e-06
-976.5,1.4146837933789246e-06
-976.375,1.4123419411734374e-06
-976.25,1.410009324810286e-06
-976.125,1.4076858843707136e-06
-976.0000000000001,1.4053715604732977e-06
-975.8750000000001,1.4030662942685394e-06
-975.7499999999999,1.4007700274326782e-06
-975.6249999999999,1.3984827021608591e-06
-975.5,1.3962042611624963e-06
-975.375,1.3939346476543206e-06
-975.25,1.3916738053554164e-06
-975.125,1.38942167848098e-06
-975.0,1.387178211737335e-06
-974.875,1.3849433503160813e-06
-974.7500000000001,1.3827170398892332e-06
-974.6250000000001,1.380499226603116e-06
-974.5000000000001,1.3782898570735938e-06
-974.3749999999999,1.3760888783807948e-06
-974.2499999999999,1.373896238063823e-06
-974.125,1.37171188411559e-06
-974.0,1.3695357649781152e-06
-973.875,1.3673678295372807e-06
-973.75,1.365208027118103e-06
-973.625,1.3630563074802485e-06
-973.5,1.3609126208128581e-06
-973.3750000000001,1.3587769177300008e-06
-973.2500000000001,1.3566491492662186e-06
-973.1249999999999,1.3545292668718463e-06
-972.9999999999999,1.3524172224085024e-06
-972.875,1.3503129681446377e-06
-972.75,1.3482164567510582e-06
-972.625,1.3461276412968195e-06
-972.5,1.3440464752446726e-06
-972.375,1.3419729124474367e-06
-972.25,1.3399069071428492e-06
-972.125,1.3378484139507353e-06
-972.0000000000001,1.335797387867974e-06
-971.8750000000001,1.333753784265019e-06
-971.7499999999999,1.3317175588816932e-06
-971.6249999999999,1.3296886678232589e-06
-971.5,1.327667067556936e-06
-971.375,1.325652714907463e-06
-971.25,1.3236455670542348e-06
-971.125,1.3216455815266055e-06
-971.0,1.3196527162011458e-06
-970.875,1.3176669292975924e-06
-970.75,1.3156881793752173e-06
-970.6250000000001,1.3137164253296855e-06
-970.4999999999999,1.3117516263892167e-06
-970.3749999999999,1.3097937421113566e-06
-970.2499999999999,1.3078427323792656e-06
-970.125,1.305898557398799e-06
-970.0,1.3039611776949584e-06
-969.875,1.3020305541084993e-06
-969.75,1.3001066477929653e-06
-969.625,1.298189420211649e-06
-969.5,1.2962788331339296e-06
-969.375,1.2943748486326467e-06
-969.2500000000001,1.2924774290808877e-06
-969.1249999999999,1.2905865371488334e-06
-968.9999999999999,1.288702135800903e-06
-968.8749999999999,1.2868241882927951e-06
-968.75,1.284952658168666e-06
-968.625,1.2830875092582258e-06
-968.5,1.281228705673511e-06
-968.375,1.279376211806474e-06
-968.25,1.2775299923265013e-06
-968.125,1.2756900121768216e-06
-968.0,1.2738562365722267e-06
-967.8750000000001,1.2720286309967638e-06
-967.7499999999999,1.27020716120036e-06
-967.6249999999999,1.2683917931963757e-06
-967.4999999999999,1.2665824932594688e-06
-967.375,1.2647792279228431e-06
-967.25,1.2629819639751826e-06
-967.125,1.2611906684591263e-06
-967.0,1.2594053086681664e-06
-966.875,1.257625852144356e-06
-966.75,1.255852266675872e-06
-966.625,1.2540845202946137e-06
-966.5000000000001,1.2523225812741284e-06
-966.3749999999999,1.250566418126847e-06
-966.2499999999999,1.248815999602105e-06
-966.1249999999999,1.247071294683664e-06
-966.0,1.245332272587575e-06
-965.875,1.2435989027599875e-06
-965.75,1.2418711548750288e-06
-965.625,1.2401489988325255e-06
-965.5,1.2384324047557784e-06
-965.375,1.236721342989611e-06
-965.2500000000001,1.2350157840981498e-06
-965.1250000000001,1.233315698862836e-06
-964.9999999999999,1.2316210582803604e-06
-964.8749999999999,1.229931833560618e-06
-964.7499999999999,1.2282479961247398e-06
-964.625,1.2265695176030408e-06
-964.5,1.2248963698332542e-06
-964.375,1.2232285248584994e-06
-964.25,1.2215659549252688e-06
-964.125,1.2199086324817529e-06
-964.0,1.2182565301758935e-06
-963.8750000000001,1.216609620853195e-06
-963.7500000000001,1.214967877555323e-06
-963.6249999999999,1.213331273518237e-06
-963.4999999999999,1.2116997821702742e-06
-963.375,1.2100733771302937e-06
-963.25,1.208452032206354e-06
-963.125,1.2068357213935873e-06
-963.0,1.205224418872596e-06
-962.875,1.203618099008094e-06
-962.75,1.2020167363465748e-06
-962.625,1.2004203056153532e-06
-962.5000000000001,1.1988287817203075e-06
-962.3750000000001,1.197242139744858e-06
-962.2499999999999,1.195660354947898e-06
-962.1249999999999,1.1940834027622922e-06
-962.0,1.1925112587937717e-06
-961.875,1.1909438988186043e-06
-961.75,1.1893812987829845e-06
-961.625,1.1878234348006803e-06
-961.5,1.1862702831522585e-06
-961.375,1.1847218202829825e-06
-961.25,1.1831780228016007e-06
-961.1250000000001,1.1816388674791823e-06
-961.0000000000001,1.1801043312469737e-06
-960.8749999999999,1.1785743911948138e-06
-960.7499999999999,1.177049024571228e-06
-960.625,1.175528208781199e-06
-960.5,1.1740119213834305e-06
-960.375,1.1725001400917155e-06
-960.25,1.1709928427711968e-06
-960.125,1.1694900074389558e-06
-960.0,1.1679916122606968e-06
-959.875,1.1664976355523917e-06
-959.7500000000001,1.1650080557754978e-06
-959.6250000000001,1.1635228515377234e-06
-959.4999999999999,1.1620420015923882e-06
-959.3749999999999,1.1605654848345607e-06
-959.25,1.1590932803025538e-06
-959.125,1.157625367174691e-06
-959.0,1.1561617247699708e-06
-958.875,1.1547023325447988e-06
-958.75,1.1532471700934026e-06
-958.625,1.1517962171456141e-06
-958.5,1.1503494535666258e-06
-958.3750000000001,1.148906859355481e-06
-958.2500000000001,1.1474684146436923e-06
-958.1249999999999,1.146034099694266e-06
-957.9999999999999,1.1446038949008134e-06
-957.875,1.1431777807862795e-06
-957.75,1.1417557380018065e-06
-957.625,1.1403377473256915e-06
-957.5,1.1389237896624365e-06
-957.375,1.1375138460414864e-06
-957.25,1.1361078976165622e-06
-957.1250000000001,1.1347059256639897e-06
-957.0000000000001,1.1333079115822077e-06
-956.8750000000001,1.1319138368905117e-06
-956.7499999999999,1.13052368322819e-06
-956.6249999999999,1.1291374323536479e-06
-956.5,1.1277550661428145e-06
-956.375,1.1263765665887642e-06
-956.25,1.125001915800718e-06
-956.125,1.1236310960028436e-06
-956.0,1.1222640895333577e-06
-955.875,1.1209008788436837e-06
-955.7500000000001,1.1195414464974375e-06
-955.6250000000001,1.1181857751694723e-06
-955.4999999999999,1.116833847645334e-06
-955.3749999999999,1.115485646819918e-06
-955.2499999999999,1.1141411556967006e-06
-955.125,1.1128003573871693e-06
-955.0,1.1114632351097221e-06
-954.875,1.1101297721888328e-06
-954.75,1.1087999520540876e-06
-954.625,1.107473758239497e-06
-954.5,1.1061511743824583e-06
-954.3750000000001,1.1048321842230512e-06
-954.2500000000001,1.1035167716032148e-06
-954.1249999999999,1.1022049204656581e-06
-953.9999999999999,1.100896614853307e-06
-953.875,1.099591838908536e-06
-953.75,1.0982905768723525e-06
-953.625,1.0969928130834987e-06
-953.5,1.0956985319778216e-06
-953.375,1.094407718087494e-06
-953.25,1.0931203560401628e-06
-953.125,1.0918364305583047e-06
-953.0000000000001,1.0905559264583337e-06
-952.8750000000001,1.089278828650345e-06
-952.7499999999999,1.0880051221365234e-06
-952.6249999999999,1.0867347920111526e-06
-952.5,1.0854678234597446e-06
-952.375,1.0842042017581845e-06
-952.25,1.082943912271764e-06
-952.125,1.0816869404552838e-06
-952.0,1.080433271851142e-06
-951.875,1.0791828920898655e-06
-951.75,1.0779357868889624e-06
-951.6250000000001,1.0766919420519377e-06
-951.4999999999999,1.0754513434680756e-06
-951.3749999999999,1.0742139771113844e-06
-951.2499999999999,1.072979829040585e-06
-951.125,1.0717488853974755e-06
-951.0,1.070521132407918e-06
-950.875,1.0692965563789533e-06
-950.75,1.0680751436999212e-06
-950.625,1.0668568808413387e-06
-950.5,1.065641754353861e-06
-950.375,1.06442975086846e-06
-950.2500000000001,1.0632208570951114e-06
-950.1249999999999,1.0620150598226505e-06
-949.9999999999999,1.0608123459178553e-06
-949.8749999999999,1.0596127023250844e-06
-949.75,1.058416116065476e-06
-949.625,1.057222574236674e-06
-949.5,1.0560320640120005e-06
-949.375,1.0548445726399041e-06
-949.25,1.0536600874435705e-06
-949.125,1.0524785958203593e-06
-949.0,1.0513000852408311e-06
-948.8750000000001,1.0501245432489592e-06
-948.7499999999999,1.0489519574610048e-06
-948.6249999999999,1.0477823155651817e-06
-948.4999999999999,1.0466156053206812e-06
-948.375,1.0454518145580042e-06
-948.25,1.0442909311775683e-06
-948.125,1.043132943149846e-06
-948.0,1.041977838514432e-06
-947.875,1.0408256053796993e-06
-947.75,1.0396762319223622e-06
-947.6250000000001,1.0385297063866977e-06
-947.5000000000001,1.0373860170847001e-06
-947.3749999999999,1.0362451523947212e-06
-947.2499999999999,1.0351071007616198e-06
-947.1249999999999,1.0339718506957426e-06
-947.0,1.0328393907730368e-06
-946.875,1.0317097096340749e-06
-946.75,1.0305827959838212e-06
-946.625,1.029458638591137e-06
-946.5,1.0283372262882876e-06
-946.375,1.0272185479705832e-06
-946.2500000000001,1.0261025925958844e-06
-946.1250000000001,1.024989349184408e-06
-945.9999999999999,1.023878806817786e-06
-945.8749999999999,1.0227709546389155e-06
-945.75,1.0216657818514299e-06
-945.625,1.0205632777193003e-06
-945.5,1.019463431566403e-06
-945.375,1.0183662327761104e-06
-945.25,1.0172716707906059e-06
-945.125,1.016179735110734e-06
-945.0,1.0150904152957639e-06
-944.8750000000001,1.0140037009623976e-06
-944.7500000000001,1.0129195817849413e-06
-944.6249999999999,1.0118380474947168e-06
-944.4999999999999,1.010759087879971e-06
-944.375,1.009682692784214e-06
-944.25,1.008608852107621e-06
-944.125,1.0075375558051428e-06
-944.0,1.0064687938870574e-06
-943.875,1.0054025564184405e-06
-943.75,1.0043388335184145e-06
-943.625,1.0032776153598444e-06
-943.5000000000001,1.0022188921689103e-06
-943.3750000000001,1.001162654225545e-06
-943.2499999999999,1.0001088918619267e-06
-943.1249999999999,9.990575954627486e-07
-943.0,9.980087554646403e-07
-942.875,9.969623623558358e-07
-942.75,9.959184066757668e-07
-942.625,9.948768790150173e-07
-942.5,9.938377700145877e-07
-942.375,9.928010703658353e-07
-942.25,9.917667708101041e-07
-942.1250000000001,9.907348621382243e-07
-942.0000000000001,9.897053351900767e-07
-941.8749999999999,9.88678180854607e-07
-941.7499999999999,9.876533900693659e-07
-941.625,9.866309538201695e-07
-941.5,9.856108631405224e-07
-941.375,9.84593109111845e-07
-941.25,9.835776828624129e-07
-941.125,9.825645755677686e-07
-941.0,9.815537784499523e-07
-940.875,9.80545282777291e-07
-940.7500000000001,9.795390798639676e-07
-940.6250000000001,9.785351610697049e-07
-940.4999999999999,9.77533517799531e-07
-940.3749999999999,9.765341415035835e-07
-940.25,9.755370236767314e-07
-940.125,9.74542155858333e-07
-940.0,9.735495296318526e-07
-939.875,9.725591366247738e-07
-939.75,9.715709685082834e-07
-939.625,9.705850169968823e-07
-939.5,9.696012738481672e-07
-939.3750000000001,9.686197308621278e-07
-939.2500000000001,9.676403798812413e-07
-939.1249999999999,9.66663212790051e-07
-938.9999999999999,9.656882215150003e-07
-938.875,9.64715398024021e-07
-938.75,9.637447343262803e-07
-938.625,9.627762224721091e-07
-938.5,9.618098545527134e-07
-938.375,9.60845622699804e-07
-938.25,9.598835190855098e-07
-938.1250000000001,9.58923535921796e-07
-938.0000000000001,9.579656654603235e-07
-937.8750000000001,9.57009899992181e-07
-937.7499999999999,9.56056231847739e-07
-937.6249999999999,9.551046533960222e-07
-937.5,9.541551570450124e-07
-937.375,9.532077352409778e-07
-937.25,9.522623804685194e-07
-937.125,9.513190852499882e-07
-937.0,9.503778421458985e-07
-936.875,9.494386437538382e-07
-936.7500000000001,9.485014827085992e-07
-936.6249999999999,9.475663516821218e-07
-936.5000000000001,9.466332433825442e-07
-936.3749999999999,9.457021505549763e-07
-936.25,9.447730659805261e-07
-936.125,9.438459824762738e-07
-936.0,9.429208928952976e-07
-935.875,9.419977901265578e-07
-935.75,9.41076667094245e-07
-935.625,9.401575167578115e-07
-935.5,9.392403321115255e-07
-935.3750000000001,9.383251061842642e-07
-935.2499999999999,9.374118320392446e-07
-935.1250000000001,9.365005027743381e-07
-934.9999999999999,9.355911115209667e-07
-934.875,9.346836514443774e-07
-934.75,9.337781157438215e-07
-934.625,9.328744976515049e-07
-934.5,9.319727904331438e-07
-934.375,9.310729873872668e-07
-934.25,9.301750818449064e-07
-934.125,9.292790671697716e-07
-934.0000000000001,9.283849367575952e-07
-933.8749999999999,9.27492684036675e-07
-933.7499999999999,9.266023024669765e-07
-933.6249999999999,9.257137855406766e-07
-933.5,9.248271267814333e-07
-933.375,9.239423197445115e-07
-933.25,9.230593580166435e-07
-933.125,9.221782352149263e-07
-933.0,9.212989449872674e-07
-932.875,9.204214810115491e-07
-932.75,9.195458369961286e-07
-932.6250000000001,9.186720066794822e-07
-932.4999999999999,9.177999838306241e-07
-932.3749999999999,9.16929762248712e-07
-932.2499999999999,9.160613357625168e-07
-932.125,9.151946982306028e-07
-932.0,9.143298435405318e-07
-931.875,9.13466765609399e-07
-931.75,9.126054583826438e-07
-931.625,9.117459158348475e-07
-931.5,9.108881319689171e-07
-931.375,9.100321008162587e-07
-931.2500000000001,9.091778164365902e-07
-931.1249999999999,9.08325272917661e-07
-930.9999999999999,9.074744643752782e-07
-930.8749999999999,9.066253849526784e-07
-930.75,9.057780288208861e-07
-930.625,9.049323901776474e-07
-930.5,9.040884632476668e-07
-930.375,9.032462422827125e-07
-930.25,9.024057215614699e-07
-930.125,9.015668953896658e-07
-930.0,9.00729758100042e-07
-929.8750000000001,8.998943040520989e-07
-929.7499999999999,8.990605276319781e-07
-929.6249999999999,8.982284232518011e-07
-929.4999999999999,8.973979853498222e-07
-929.375,8.965692083896173e-07
-929.25,8.957420868601792e-07
-929.125,8.949166152763224e-07
-929.0,8.940927881777196e-07
-928.875,8.932706001291901e-07
-928.75,8.924500457208441e-07
-928.6250000000001,8.916311195682884e-07
-928.5000000000001,8.908138163106806e-07
-928.3749999999999,8.899981306127256e-07
-928.2499999999999,8.891840571631953e-07
-928.1249999999999,8.88371590674929e-07
-928.0,8.875607258855572e-07
-927.875,8.86751457556765e-07
-927.75,8.859437804735042e-07
-927.625,8.851376894444866e-07
-927.5,8.843331793033596e-07
-927.375,8.835302449060272e-07
-927.2500000000001,8.827288811323338e-07
-927.1250000000001,8.819290828853629e-07
-926.9999999999999,8.811308450906598e-07
-926.8749999999999,8.803341626970344e-07
-926.75,8.795390306761838e-07
-926.625,8.787454440223952e-07
-926.5,8.779533977521367e-07
-926.375,8.771628869051601e-07
-926.25,8.763739065428153e-07
-926.125,8.755864517489006e-07
-926.0,8.748005176291607e-07
-925.8750000000001,8.740160993112146e-07
-925.7500000000001,8.732331919444634e-07
-925.6249999999999,8.724517906997347e-07
-925.4999999999999,8.716718907696772e-07
-925.375,8.708934873677693e-07
-925.25,8.701165757294558e-07
-925.125,8.69341151111e-07
-925.0,8.685672087902102e-07
-924.875,8.677947440652623e-07
-924.75,8.67023752255609e-07
-924.625,8.662542287013366e-07
-924.5000000000001,8.654861687632196e-07
-924.3750000000001,8.647195678221219e-07
-924.2499999999999,8.639544212792888e-07
-924.1249999999999,8.631907245562133e-07
-924.0,8.624284730944057e-07
-923.875,8.616676623557512e-07
-923.75,8.609082878216458e-07
-923.625,8.601503449935808e-07
-923.5,8.593938293923674e-07
-923.375,8.586387365588633e-07
-923.25,8.578850620530184e-07
-923.1250000000001,8.571328014541971e-07
-923.0000000000001,8.563819503609272e-07
-922.8749999999999,8.556325043907771e-07
-922.7499999999999,8.548844591803263e-07
-922.625,8.541378103849291e-07
-922.5,8.53392553678954e-07
-922.375,8.526486847554562e-07
-922.25,8.519061993260925e-07
-922.125,8.511650931209935e-07
-922.0,8.504253618887189e-07
-921.875,8.49687001396238e-07
-921.7500000000001,8.489500074285959e-07
-921.6250000000001,8.482143757888993e-07
-921.4999999999999,8.47480102298234e-07
-921.3749999999999,8.467471827954031e-07
-921.25,8.460156131373282e-07
-921.125,8.452853891984457e-07
-921.0,8.445565068709015e-07
-920.875,8.438289620642515e-07
-920.75,8.431027507052501e-07
-920.625,8.42377868738813e-07
-920.5000000000001,8.416543121260668e-07
-920.3750000000001,8.409320768458588e-07
-920.2500000000001,8.402111588936003e-07
-920.1249999999999,8.394915542820977e-07
-919.9999999999999,8.387732590405436e-07
-919.875,8.380562692152219e-07
-919.75,8.373405808691392e-07
-919.625,8.36626190081395e-07
-919.5,8.359130929481177e-07
-919.375,8.35201285581554e-07
-919.25,8.344907641104507e-07
-919.1250000000001,8.33781524679669e-07
-918.9999999999999,8.330735634502908e-07
-918.8750000000001,8.323668765990843e-07
-918.7499999999999,8.31661460319154e-07
-918.625,8.309573108193567e-07
-918.5,8.302544243243732e-07
-918.375,8.295527970745781e-07
-918.25,8.288524253258774e-07
-918.125,8.281533053497485e-07
-918.0,8.27455433433346e-07
-917.875,8.267588058790408e-07
-917.7500000000001,8.260634190045235e-07
-917.6249999999999,8.253692691425077e-07
-917.5000000000001,8.246763526411792e-07
-917.3749999999999,8.239846658635233e-07
-917.25,8.232942051876508e-07
-917.125,8.226049670064819e-07
-917.0,8.219169477277417e-07
-916.875,8.212301437737183e-07
-916.75,8.205445515817313e-07
-916.625,8.198601676033697e-07
-916.5,8.191769883046647e-07
-916.3750000000001,8.184950101661576e-07
-916.2499999999999,8.178142296828974e-07
-916.1249999999999,8.171346433641262e-07
-915.9999999999999,8.164562477331874e-07
-915.875,8.157790393279275e-07
-915.75,8.151030146997756e-07
-915.625,8.144281704144476e-07
-915.5,8.137545030516053e-07
-915.375,8.130820092046333e-07
-915.25,8.124106854806391e-07
-915.125,8.117405285003759e-07
-915.0000000000001,8.110715348985374e-07
-914.8749999999999,8.104037013230353e-07
-914.7499999999999,8.097370244354114e-07
-914.6249999999999,8.090715009107659e-07
-914.5,8.084071274373904e-07
-914.375,8.077439007170352e-07
-914.25,8.070818174645687e-07
-914.125,8.064208744078577e-07
-914.0,8.05761068287831e-07
-913.875,8.051023958584371e-07
-913.75,8.044448538866798e-07
-913.6250000000001,8.037884391522222e-07
-913.4999999999999,8.03133148447709e-07
-913.3749999999999,8.02478978578254e-07
-913.2499999999999,8.018259263619674e-07
-913.125,8.011739886294456e-07
-913.0,8.005231622238244e-07
-912.875,7.998734440008518e-07
-912.75,7.992248308284264e-07
-912.625,7.98577319586963e-07
-912.5,7.979309071693575e-07
-912.375,7.972855904802992e-07
-912.2500000000001,7.966413664372058e-07
-912.1249999999999,7.959982319696186e-07
-911.9999999999999,7.953561840186106e-07
-911.8749999999999,7.947152195376504e-07
-911.75,7.940753354918261e-07
-911.625,7.934365288586768e-07
-911.5,7.927987966265814e-07
-911.375,7.921621357966358e-07
-911.25,7.915265433809753e-07
-911.125,7.908920164034852e-07
-911.0000000000001,7.902585518999493e-07
-910.8750000000001,7.896261469174958e-07
-910.7499999999999,7.88994798515167e-07
-910.6249999999999,7.883645037625543e-07
-910.4999999999999,7.877352597413142e-07
-910.375,7.871070635440652e-07
-910.25,7.864799122744615e-07
-910.125,7.858538030475215e-07
-910.0,7.852287329893835e-07
-909.875,7.846046992371192e-07
-909.75,7.839816989387367e-07
-909.6250000000001,7.833597292534268e-07
-909.5000000000001,7.827387873512813e-07
-909.3749999999999,7.821188704132634e-07
-909.2499999999999,7.814999756310886e-07
-909.125,7.808821002072634e-07
-909.0,7.802652413549496e-07
-908.875,7.796493962979516e-07
-908.75,7.790345622707654e-07
-908.625,7.784207365185125e-07
-908.5,7.778079162966068e-07
-908.375,7.771960988710375e-07
-908.2500000000001,7.765852815181786e-07
-908.1250000000001,7.759754615248033e-07
-907.9999999999999,7.753666361878482e-07
-907.8749999999999,7.747588028144988e-07
-907.75,7.741519587219664e-07
-907.625,7.735461012377012e-07
-907.5,7.729412276991775e-07
-907.375,7.723373354538499e-07
-907.25,7.717344218592794e-07
-907.125,7.711324842827802e-07
