tx_relative_time_ui,tx_pulse_v_per_pam_unit,channel_relative_time_ui,channel_pulse_v_per_pam_unit
413.87500000000017,-3.4920062575383347e-15,383.625,1.2101620438320144e-05
414.0000000000001,3.488381446998084e-15,383.75,1.2097410454912205e-05
414.1250000000001,-3.485711492285166e-15,383.875,1.2093204044176123e-05
414.2500000000001,3.4819239780848765e-15,384.0,1.208900120202011e-05
414.3750000000001,-3.479365179983049e-15,384.12499999999994,1.2084801924358205e-05
414.50000000000006,3.4754357591808846e-15,384.24999999999994,1.2080606207110646e-05
414.62500000000006,-3.4729693256848305e-15,384.37499999999994,1.207641404620372e-05
414.75000000000006,3.468987341010318e-15,384.4999999999999,1.207222543756959e-05
414.875,-3.466585183307335e-15,384.6249999999999,1.2068040377146591e-05
415.0,3.4625950574169475e-15,384.7499999999999,1.206385886087896e-05
415.125,-3.4601303321687352e-15,384.87499999999983,1.2059680884716968e-05
415.25000000000017,3.4564060293981733e-15,385.0,1.2055506444616998e-05
415.3750000000001,-3.454136498269168e-15,385.125,1.2051335536541364e-05
415.5000000000001,3.449554196046619e-15,385.25,1.2047168156458218e-05
415.6250000000001,-3.4484195850412178e-15,385.375,1.2043004300341829e-05
415.7500000000001,3.442869302094019e-15,385.49999999999994,1.203884396417231e-05
415.87500000000006,-3.4417869942895365e-15,385.62499999999994,1.2034687143935942e-05
416.00000000000006,3.436685979484534e-15,385.74999999999994,1.2030533835624618e-05
416.12500000000006,-3.435541034112448e-15,385.8749999999999,1.2026384035236464e-05
416.25,3.4302600403107822e-15,385.9999999999999,1.2022237738775217e-05
416.375,-3.4288291892402227e-15,386.1249999999999,1.2018094942250636e-05
416.5,3.4243900891564478e-15,386.24999999999983,1.2013955641678384e-05
416.62500000000017,-3.4221885199369294e-15,386.375,1.200981983307996e-05
416.7500000000001,3.418346535823995e-15,386.5,1.2005687512482847e-05
416.8750000000001,-3.4161650067002912e-15,386.625,1.2001558675920263e-05
417.0000000000001,3.4120476165146223e-15,386.75,1.1997433319431366e-05
417.12500000000006,-3.410006699715083e-15,386.87499999999994,1.1993311439060937e-05
417.25000000000006,3.4056609981537977e-15,386.99999999999994,1.1989193030859787e-05
417.37500000000006,-3.4039583331062914e-15,387.12499999999994,1.1985078090884487e-05
417.50000000000006,3.3994409442670643e-15,387.2499999999999,1.1980966615197463e-05
417.625,-3.3973324868739204e-15,387.3749999999999,1.1976858599866862e-05
417.75,3.3935121830214578e-15,387.4999999999999,1.1972754040966578e-05
417.875,-3.391018633709746e-15,387.62499999999983,1.1968652934576198e-05
418.00000000000017,3.3874091779236007e-15,387.75,1.1964555276781228e-05
418.1250000000001,-3.3845753499323634e-15,387.875,1.1960461063672937e-05
418.2500000000001,3.3814551827235947e-15,388.0,1.1956370291348257e-05
418.3750000000001,-3.3782255785087512e-15,388.12499999999994,1.1952282955909876e-05
418.50000000000006,3.3756207023371543e-15,388.24999999999994,1.1948199053466111e-05
418.62500000000006,-3.371969893494176e-15,388.37499999999994,1.1944118580131076e-05
418.75000000000006,3.3694080079563833e-15,388.49999999999994,1.1940041532024663e-05
418.87500000000006,-3.3657453125088577e-15,388.6249999999999,1.1935967905272316e-05
419.0,3.363285327064443e-15,388.7499999999999,1.1931897696005226e-05
419.125,-3.3597289133117695e-15,388.8749999999999,1.1927830900360212e-05
419.25,3.3570228586680132e-15,388.99999999999983,1.1923767514479808e-05
419.37500000000017,-3.3538013575662295e-15,389.125,1.1919707534512114e-05
419.5000000000001,3.3507924666387253e-15,389.25,1.1915650956611001e-05
419.6250000000001,-3.3477372998296095e-15,389.375,1.1911597776935855e-05
419.7500000000001,3.344715219722677e-15,389.49999999999994,1.1907547991651645e-05
419.87500000000006,-3.3417161705011626e-15,389.62499999999994,1.1903501596929114e-05
420.00000000000006,3.3384811227557873e-15,389.74999999999994,1.1899458588944445e-05
420.12500000000006,-3.3356973445599634e-15,389.87499999999994,1.1895418963879501e-05
