symbol_index,normalized_pam4_symbol,tx_center_sample_v,channel_center_sample_v
13845,-3.0,-0.4494883354393373,0.03829887945600795
13871,1.0,0.14830047106015792,0.0019088251801226345
13897,-3.0,-0.4443898430449736,-0.02462781756745984
13922,-3.0,-0.4481298932165827,-0.08174178949098154
13948,-3.0,-0.4477890020674197,-0.04576876638604885
13974,3.0,0.4462597626933068,0.03264565618998038
13999,3.0,0.4498293730458771,0.12480063412216583
14025,-3.0,-0.44830054559522003,-0.04815422322678649
14050,-1.0,-0.15169945805300122,-0.02474678419027041
14076,1.0,0.15187004077867278,0.10930196695765418
14102,3.0,0.44948863109849757,0.12592016392631455
14127,1.0,0.14795952013495606,-0.007968492327575728
14153,-3.0,-0.44643034923016284,-0.03979694402018061
14179,1.0,0.14982949814238397,-0.025244497922940094
14204,3.0,0.44473076232558945,-0.04608562790381017
14230,-3.0,-0.446600763028566,-0.05135547419746715
14256,1.0,0.15017038776977887,-0.0004445019234733015
14281,1.0,0.14812994913980562,-0.03921321020131566
14307,3.0,0.4462596986535089,0.019158215794551778
14333,-3.0,-0.4483002241210358,-0.058340222398544375
14358,-3.0,-0.4443898603050487,-0.030803115939289506
14384,1.0,0.1516997262962771,0.1205475799049906
14409,1.0,0.15169974752022886,0.16411073779246338
14435,1.0,0.1466009260278105,0.085323170726643
14461,-3.0,-0.44830057280920005,-0.10989567701791739
14486,1.0,0.15152896628728946,0.024709813690095762
14512,-3.0,-0.4479595142812127,-0.0668036917358856
14538,-1.0,-0.15152891112894207,0.010305367275578351
14563,-3.0,-0.44965895660591787,-0.0989836743637918
14589,-3.0,-0.4481300168109636,-0.12037632902295906
14615,3.0,0.4443898136219411,0.05272154656300569
14640,-1.0,-0.15187004292586442,-0.06373040197004567
14666,-1.0,-0.14795930021955328,0.03253926394049048
14692,-1.0,-0.15017035648884916,-0.06822874739853338
14717,-3.0,-0.44625978143553935,-0.04222732285048255
14743,1.0,0.15135848572012608,-0.04827122897500513
14768,3.0,0.44625992630191214,0.14146489006936092
14794,1.0,0.14999994224922314,-0.052739828040925696
14820,-1.0,-0.15169969048631787,-0.054866824311947615
14845,-3.0,-0.4447308515167425,-0.04123502526593189
14871,-1.0,-0.14830031551824654,-0.004642025851593873
14897,-1.0,-0.14625973974944867,0.032957391836256386
14922,1.0,0.14965895673280089,0.001756237730145933
14948,-1.0,-0.14982953204108035,0.0037197964842328006
14974,3.0,0.4449013561338305,0.1151484538461466
14999,-1.0,-0.1515291487726257,-0.08597173556497709
15025,3.0,0.4445603072395085,-0.018040788811788583
15050,-1.0,-0.1479592985724104,0.04141751828360393
15076,-1.0,-0.14847091136023366,-0.0467824008990257
15102,-1.0,-0.14643033684205187,-0.01159590234207718
15127,3.0,0.4500000656806156,0.2003252000597719
15153,-1.0,-0.15017064520413795,-0.07953068080474826
15179,3.0,0.4462597929373897,0.1120252516726831
15204,1.0,0.146259763598392,-0.0768419964688127
15230,-3.0,-0.44625976843640025,-0.08024250060453211
15256,-1.0,-0.1483003172194639,-0.0655552573412527
15281,-1.0,-0.15000002902371104,-0.04338105405383981
15307,-3.0,-0.4483004378802497,-0.07340516678606837
15333,-3.0,-0.4483004408373483,-0.10309075225262604
15358,-1.0,-0.14660069978170834,0.031221125388998384
15384,-1.0,-0.1518700947632577,-0.07376631617175997
15409,3.0,0.44625976867647027,0.015282369846655746
15435,-3.0,-0.44812985984573606,-0.11026910889149169
15461,1.0,0.14677136432662774,-0.07401331225937652
15486,-3.0,-0.44948839884548797,-0.052670963073867254
15512,1.0,0.1515290109118895,0.09555535998047804
15538,1.0,0.14847102340103585,0.017137152949435838
15563,-1.0,-0.15169959414921214,-0.08360945254737039
15589,-3.0,-0.44999993723519516,-0.1637542023249609
15615,1.0,0.14660085419220686,-0.05567996862429242
15640,-1.0,-0.14847105751890732,-0.07154720217929915
15666,1.0,0.14830043110893742,0.05191208784297416
15692,-1.0,-0.14830029712752124,0.026994530104483622
15717,-3.0,-0.4477888024865032,-0.03309098650297908
15743,1.0,0.1499999492828485,0.06443376195017965
15768,3.0,0.4462599724899121,0.06741312110063086
15794,1.0,0.1499999746204217,0.10948619010462353
15820,-3.0,-0.44778878243661524,-0.013505877227211376
15845,1.0,0.1516995025433685,0.07944204931671171
15871,1.0,0.15186998347834724,0.07566705811272956
